id_cliente,nombre,es_platinum,hash_clave
C0740,Cliente 0740,false,8dc1e61bf31bbb9e605a8104fc7ac4f4c51c196a51475d80f49e7b00c15814bc
C0741,Cliente 0741,false,ec10d365ecd7e2b2c61cf4e73b6ed1fd52907f6b1f57a9af7cb787112e402d89
C0742,Cliente 0742,false,af5dc846ae679f2ea27f38a2c6b5e2cb2300a035ecd384bdf9904601e806d112
C0743,Cliente 0743,false,4363351bc7d7ea1b82bf71ea70e4bd33788397399c255959d4c7c89b53a8906e
C0744,Cliente 0744,false,c17fc84cd4b86e31de8c1d80cfafe3442a41d7e8955777f4f6c3c26533290680
C0745,Cliente 0745,true,b6ca0d7f1b1a08a4dc58a6499f9bda08875559ab9d3a7424e9ef6f67fcfe1d38
C0746,Cliente 0746,false,8fdad00393129ee8079677e7eb9b4463e3d5bf1929ce63d96db7b2d7c010b793
C0747,Cliente 0747,false,7e8ba2c2c9a94e4bbe2849c9f472b531399d5e4e2b461c7df7b20bfc98ae4bce
C0748,Cliente 0748,false,541f764858e0fb856a2a2c02442abd3dbb940773dbde4bf1ef843a957cd06bda
C0749,Cliente 0749,false,5fb26e0f68df3d610de86cd644a80e879d6d175487397450f0f79193fdc813d9
C0750,Cliente 0750,false,192fa695743380da300ff606d7ab3ffba0723c6a855576180af41f6963443f52
C0751,Cliente 0751,false,81d15aeeb728d681e347fa082173dd4b7ed74b3556d8e86a75c5bf620a328b54
C0752,Cliente 0752,false,3c86815fa15611d1df4378ac3b09f3a3d7ef95b1e4d0a3db9c83c1539192f635
C0753,Cliente 0753,false,64b44dc908369b6fa98a47a67fdaef94ad37899cbd96c17de7d82b05930d0a86
C0754,Cliente 0754,false,2a9115061b4ca99418ae141d14386fad3afaa4e207194bc4fe065e37fbcbbb9e
C0755,Cliente 0755,false,0524867db8a43b2dac5e34fba30f6d13beebbb1ea7facc35c70b764c8d1adb2f
C0756,Cliente 0756,false,72a8cd63f5ecacfb44d754c1ccc009b47854c4926086cef44bb933eeefd1c9e8
C0757,Cliente 0757,false,1b8db7314ea3dc1272e381ecf1c520fa8d01fd40bac0668582851df4c02840f3
C0758,Cliente 0758,false,f89636a4adab712c026885cb6d48627da0a1ca0877cc3b08d9dc8b53dc03c2bf
C0759,Cliente 0759,true,b99a7cce0ac442ec3a706a1783885b06ed029a402d25cc35087ecf8c4ab2d77b
C0760,Cliente 0760,false,52a68f1c9f59160855489f9955551a28cb4259633ae42c3214a8f1131e51836b
C0761,Cliente 0761,false,cfeefaf617e574a146a8fb2f289d47927500dc5f41f98c29f25ed566e3708d73
C0762,Cliente 0762,false,4aa91384f8192bc593e91c94cd2911607648efd15ab119c27be2538df9a4d561
C0763,Cliente 0763,false,21ee9d7bee2afd7d0282b19b40bfca819cb0d7ea528ee114ae1a17e7167fead5
C0764,Cliente 0764,true,4dfdbcb8b0bc9664730c6590ae25cfa4ab991a3c92f5bd2933e8abdd671ac3bf
C0765,Cliente 0765,false,e06a3dd6f7fb318588997e570b53ca597f8a44998b7204c1091ad758d9f241d6
C0766,Cliente 0766,false,74ebde8941375c4342962d6522591c48024a075ed67d6464e2c3c545d62ef712
C0767,Cliente 0767,false,db34a99960a5ff67a21f2dd0ea95daaec4c249a113ba4b214709b271faf69d3f
C0768,Cliente 0768,false,352f75fdaf1b60bf5096f4065d0938851d6f55f7605f4c4c9d6ccb34db7a90a0
C0769,Cliente 0769,true,6317a88dd352bb59479f38af22a0c2c8083f5e9ca97e5bdf9f2919c848968150
C0770,Cliente 0770,false,06d15b789bc1f53247965456ffcdfd310ef01eb13bc0a3c89d66f0855fb951d7
C0771,Cliente 0771,false,af261dd96ed3d7c05956880efe090f8597cfe303fab0e2a24dc1fae62c4a9665
C0772,Cliente 0772,true,e3da5baf446478e796cd9b7917e9e74fa44b00b80a702c332a1ff79e785e5db8
C0773,Cliente 0773,true,eaa34644ac9afea766aa8991fbc33137d4308a09cbd3fc758a53b8dcfe7b9c19
C0774,Cliente 0774,false,0753889e328c5d7eeaa9f2c048e1d3160f55bf4be358472390254a16cdfcbeca
C0775,Cliente 0775,false,4d69ceb3901572f6ae81892b11a0f720d03985491da9dfcb6a8e162664f03122
C0776,Cliente 0776,true,217c601210f0680f4a7b47a6c601da589cfac22b51feb606863afae51e27d670
C0777,Cliente 0777,false,edd84c6ae4720fdbd27589f157d68e7451301b530bc68d18eb44ab505c600522
C0778,Cliente 0778,false,ff6f63b4b058ba91dfac73bf1d3884fe4cedb540bdf6ba2620b2788e9cd36c7e
C0779,Cliente 0779,false,4224e98c162de74b4343d71ecb8adaa90ec5e268ba8fb636166a6d827d9d2674
C0780,Cliente 0780,true,93adf6a2f4cc3c8e180dd6944db399856b7757f6f93e8e4e1e16ab5022e4563b
C0781,Cliente 0781,false,929e5e5415921cdff798e7821024a8ff057fcf885af38efe761490f1cd59a59d
C0782,Cliente 0782,false,2846edbe2643bcb0fc7d736ab09be0399b6b8d363087d5004e0d7ac1fd305601
C0783,Cliente 0783,false,4ac591b532239ce86e15984b531790e640420a628de43f85f2d1455ae73e3900
C0784,Cliente 0784,false,40844da17f020bbc82f224c6abb138e47f2e7156ab7d71fd3eaf15d656313eda
C0785,Cliente 0785,true,8d5a8a27ce1d43ad7c1f76ddd687d2ae13c57d7a81e1873d594bb26ea10a0387
C0786,Cliente 0786,false,16637426f3ad67c6d384c6fee5862bede92f167f8f4e4b01f5a98296e88fe768
C0787,Cliente 0787,false,373739d2c7ee047060b675b8f8b34f2be85dfdbc830eab6cd0e78d055249522d
C0788,Cliente 0788,true,965a5d36411a1d1eb052e77f3c78925357b437bde9c1fc513b12adf2b3cd34c1
C0789,Cliente 0789,false,c037a59cc0f619cf8845d7142f674d2aa96be52df6ce553db3eb99eb0a2ade08
C0790,Cliente 0790,false,75fa569c2098fa7f2faf4675c7b0405af7d70f1f14396a94edc4a2690efe4130
C0791,Cliente 0791,false,b149a7c5e1c6485c124d7d8ee981785eb2939a795a8476e6fee6a06ab8773f33
C0792,Cliente 0792,false,0cb393e6c6d02249bb6a214c1e21ab5790eaef8fee3ba53786ed1334831f2c3a
C0793,Cliente 0793,false,016705c8643fe3195be6e493c94759d864e5411ce6b93508ce13cd2a8643819b
C0794,Cliente 0794,false,94d709b7b0ec73578f02ce9462e969f81a669f39cd8a079d25e30fba78ab1746
C0795,Cliente 0795,true,e0fa3c61ecc2374486f5d39cf7968935cb62666c1b24c6ebca5686df68f48063
C0796,Cliente 0796,false,0954481df4e514639a6589b526d491e4a053bb073ed4251deafc62f8fa1f2227
C0797,Cliente 0797,false,2510816063edd91bbb97f51031990e43bd5a4ed788d33534231599fe2d7964cc
C0798,Cliente 0798,false,81512932825154a6a68d19f6f1726be8bfa9533b90841046f643b4a6d1e4cfc7
C0799,Cliente 0799,false,adc883b00ef6150659c912cad195f958ac192052abe7e1aa5f584355afe1f348
C0800,Cliente 0800,false,2893790028080be75143a98a969ffd486bb3edb912844d7a865ddc07dc2a1371
C0801,Cliente 0801,true,5cc0484cf32de5001df3578b9fbc1ddc4783e454182ba53f42c3965871016a95
C0802,Cliente 0802,true,6bcdf2d74314083a6b120d289a98e027613bfe35738e1c1fd9db60e3f4d82cc7
C0803,Cliente 0803,false,418f6b873c1fbf415e940c9d2ba119caac5fd9aa882ccfa9ca24eba52a245d6c
C0804,Cliente 0804,false,520dac41280d242613c7eda0b54cb5ca9cca240a5b724e03bb39b17ed0f1fe60
C0805,Cliente 0805,false,21e5ff8c7f463c307d3a5df8cc3c9f42396d0f4f376c3147d7d734e5a2ff7f0c
C0806,Cliente 0806,true,d485f3f8730183b5bb9218561aad8ce69254f2ffca3867a971a1bda0aefc1210
C0807,Cliente 0807,false,661210ecd443278163cd978fd2b54015b0cba474d7500e8def461618015e34db
C0808,Cliente 0808,false,e7c67f85792bc3add356f10b7b8d5f5306e098b93beb8186f17323f977766fd8
C0809,Cliente 0809,false,65a42b0d96ea7c1f3ef44a50f061651eb309ecf3d615abf44f9f1e0640ce65d1
C0810,Cliente 0810,false,e66d2bd6b148e06a9388227193ad5900657e0830bc067cf06e38efc3c1457cf6
C0811,Cliente 0811,false,a670b8a922b90a1d506fb57b01dca1358c15931580ea3ef2a865760b69f3224a
C0812,Cliente 0812,false,45282c4fa9a2c7b262e0556c84d7be5125f56a8077560a50cf1ae4c1f2eba89e
C0813,Cliente 0813,true,46f2e99546336792e234ed2c7002fc509744d8b54cc20f7578655ff841a857a9
C0814,Cliente 0814,false,252c1c1eda33a8c950f8edec58ee5aa9c384a716485a1c6137f9221dd560f24e
C0815,Cliente 0815,false,57fdf16e0f4ecc4af70b7ff370489e83dc2405b318054ca4f94363c29260d657
C0816,Cliente 0816,true,926e22bad25e0ddef2594666a3d50f9b63c08071cc496aa340d2c74d71e38b9d
C0817,Cliente 0817,false,1b41e3de9a8a7f6be72a471bdd01ff3ac21f91aca8feae7025fc886343192d5e
C0818,Cliente 0818,true,eff2c0fc9ace4d90aaf95ce38cfd00568e589dda410a2f317a5f68ce1e0ca2e3
C0819,Cliente 0819,false,8dccb54f3ea5d9fe1df0e03baf4fc3363c827c3677a372f485e58430d9ae6527
C0820,Cliente 0820,false,7c5a6e303dadae1619a7630943a39952f1141fb7d356290549456ddae356c898
C0821,Cliente 0821,false,87c220ae36fedd8baf2d60ab93cf1f63e9af4ac7612ef1fe3d78aec0d8077299
C0822,Cliente 0822,false,8d59a931b33eaeedc0a53ab33a978d05fe5d6eee3c5cf39b8c5a3afcd6cd3731
C0823,Cliente 0823,false,fd52aecf21cb113a0d6293c5a4bf8ecadedc1f9a6801e0adc54510cec6e9f539
C0824,Cliente 0824,false,9ff2773ed11c670b3d0b8c204d7bed28a457f4f85a3feb9f7964a2ee2f5289dc
C0825,Cliente 0825,false,44b290b8c182fe3ec782fe7095c70b99dd909dbc34622014911309f66787894c
C0826,Cliente 0826,false,59b246708f934f08c465a46603fef4aca03892c5c8f3e834a4ad3a9c77717e01
C0827,Cliente 0827,true,982092780831b90ed426e8d50652945de3ca01f06d96023e57eb449d04c69a42
C0828,Cliente 0828,false,eb04116bccd20fcda7cfe191dc15fec1a72d08375c7f5b727fe62a4e4f853cb8
C0829,Cliente 0829,false,5234a274b98f67e11485742b58468bd01705798fc1f3f3f5c61e67ad61690153
C0830,Cliente 0830,false,5282a176ef6235772ce12508a814863866d5285e94f4c1166351220aa3b39886
C0831,Cliente 0831,false,b0df22f489d7fb087148db99c5dbeaaefc87ca23c8d598ef8d30a1f10d87e1b5
C0832,Cliente 0832,false,1e18a23cb24063dc09b3eec2486e30ddd93e015ac33a88b67656efcaae931fa7
C0833,Cliente 0833,false,4b784d93f0b6b989618cd72266869c3f1087c95c9c777961fb172d235a2cab76
C0834,Cliente 0834,false,1b638ba3f13fe9a83b830d385e6ca1334b3184144dbbd965c6d3d6b2e63b87c7
C0835,Cliente 0835,false,4b072ebe46f16b567322178327b9e3705aa4b2287a11008ed2b1372d80de636b
C0836,Cliente 0836,false,c886818fede1331d52bcf16b8003f292f1d6cc99227fc36109482e18d997a49e
C0837,Cliente 0837,false,78c0548fb88b497a3e81f53554501a5911e75853257169fcfcbf80cbc46eb9f7
C0838,Cliente 0838,true,b5f99b42e15057c0066a43968dcfc581a4194cbfc0b577fe5fe80e9d4bb2e48e
C0839,Cliente 0839,false,c2be3c0df0c394d2a5aff6f0060b33ea9705f688821f7da55ddd815a87966fef
C0840,Cliente 0840,false,8e68a0cdc63de80b436585c8108d263223e88bf70a379dd9067a723a25467363
C0841,Cliente 0841,false,1f9ea916dd52c4a3748e39c70889a39307053e22d755b9ede0db0ec2736e8a8f
C0842,Cliente 0842,false,76a283a5d773d040ed78676b2f4f9a7b8a715169e08dd7840a66f047b689eb9b
C0843,Cliente 0843,false,a4f30752d35c34cd6f252c53a42c1685c38f6131d84f6a764438dd53493182aa
C0844,Cliente 0844,false,4760cec6f7e11e427f289438b5c183ca1c071195d9f93ebdf150caa6c3ac20fd
C0845,Cliente 0845,false,73abe41dc14ef2d110b408bf846fc0fdc05065e129de8abb6f323c7a9c719bae
C0846,Cliente 0846,false,a0c174f289f4020ff6311e62874547a608c61f709107c37a14d377302a4e83b2
C0847,Cliente 0847,false,780e231b423df2049c98504aa0b6ca46b80becc3fd01c061f4ec2c2b20ea8cb8
C0848,Cliente 0848,false,9127fe0799f275e1afdda13880c3a67c22f6df0dd5412a40d003083de38912c0
C0849,Cliente 0849,false,867b60076ca590d67b017f7e9fe5596455c86e71aa4af93cd7b5b2019677fae6
C0850,Cliente 0850,false,a2e97b8b87265b088a0db81b446ed8fc316d117e062ad976d5e655a0b4d2f727
C0851,Cliente 0851,false,0d26e540f865d7fe07693226729238dc757b1c17eea07509d59cf4c92a8422af
C0852,Cliente 0852,true,73886d45c61ce14b8b15b48a321e365c81bb3ed3ec5329791fb32d4542c976e2
C0853,Cliente 0853,true,5ad8990ec4f271263993a8518fa990e86b5d249af027252e114c6f670e0007f2
C0854,Cliente 0854,false,ca266109556d5bfea85ab474133b2bff7fbf9eebd90bdd46167a2b834079c4a5
C0855,Cliente 0855,false,99bd813310a3b57595ce58b8dcc167bd49bcbc5d0105b3ad5d4ffe134967ddc7
C0856,Cliente 0856,false,44e68316e31e7a8308b427d2a2b6dc22069a0fa83da6a09a67117f58db397cd6
C0857,Cliente 0857,false,c0a99e9b1a6f489a96fd2dc507916e97bfee5c7bbc0af69e4d42e1c262bbf5c0
C0858,Cliente 0858,false,2ce2cab84a34fbd29c1da65f60b53641ec6a7ae2b79214ca4150aae6499bf555
C0859,Cliente 0859,true,b72cd9ad5f06412d1af0b373f46f061591d8c3bc6b71a8bfa395b2e916ddc23b
C0860,Cliente 0860,false,5ed4fd7c9637528e3c67a008c2b0abf66fc620005cb9e7206a44c6e4535565e4
C0861,Cliente 0861,false,76eedbb95f6b096961df1cf783811fdcddb5dd49cf0381416e2e6a7c6adecf73
C0862,Cliente 0862,false,846e3c2b7c140f996064f56874cad6c9fea971441fabae0c2f0784ec1a269fbe
C0863,Cliente 0863,false,3eec2a59318963b9983b73739810ba048a931bd25243380bef741e8010586c75
C0864,Cliente 0864,false,332d99e55dfef3a574d1cb26f88b397c05de17ae25795f269cb6a73cdabf2e77
C0865,Cliente 0865,true,15c4bc9415b15002f238832403fbf05c79a5c26e3a1799c993fecbcd3ec05b65
C0866,Cliente 0866,false,ea35e171b374baa5d5b3fc03995f0de8925529fb0d90660d546e45a0b35d1b26
C0867,Cliente 0867,true,63bd834bb2d616992483771502dc66d91353087819c644084c6e2f8f803bb01b
C0868,Cliente 0868,false,2e45545ec54fd4b8101c969bd95ff01663ea3b8c3e116f6bf3118171032ddf53
C0869,Cliente 0869,true,4dc1498d34846cd243e7ea70d8720fe750765815624c54084b8a163295cdd27d
C0870,Cliente 0870,false,0f700a6fdc974c7b6b1eb3722f64fd409c3ba9610d076a5a26d62929b8f70362
C0871,Cliente 0871,false,1b66159eb93cfb3e60ee3e0d64957f36a2308f48892e106606ba80e685e22b5f
C0872,Cliente 0872,false,f4e45b0318ac28440274c1cb314be3c122d00a363fb166642fecfd060d815b5d
C0873,Cliente 0873,true,9dbd84e021959dfa7f4ca563a8cc4027f4a327ff1789c87cdba1504fc27b30ec
C0874,Cliente 0874,true,a1b912341795616d3579b1ee17f9329570ba6b1a7b409c0ea759bbdfa1f62719
C0875,Cliente 0875,false,4291a2ecf717042c5453dcc60d7846cae2d60e3fc3f0339e5d4de5e457d6efb0
C0876,Cliente 0876,false,071e8a02f6e70939fb19860e23833f169d71e4853c97a461769fa1a1d5c85396
C0877,Cliente 0877,true,7d36d73217c6e8e96a5346f8daa4181f3cf7d10a05413509fb77a5e5a3c64195
C0878,Cliente 0878,false,096ad4c8f043440e3b7e708aefdeb08b29ce79b5f84fcc014470010815893604
C0879,Cliente 0879,true,972f20f2bdd8ceba4bbae268d48d0c7b33e4c14e2a120238d4588902dddcdbaa
C0880,Cliente 0880,false,e41134149a4457925cc400776072b96a9a723af721f192ce6a8085777de7a197
C0881,Cliente 0881,true,3d4437a65c5334a05d6a70486540472fa784790c6ad0c41238f4f4a187ffeae9
C0882,Cliente 0882,true,242c0bc539c9ad8ac7b49821be5ead09688c65d4a60a424b6fada6081be6e707
C0883,Cliente 0883,true,da573c7b1ad7f99b4f693efaa43278df898ede2a9f3fbbf5c860f8175946a216
C0884,Cliente 0884,false,c794ecb1e89ffac91e0db7d04df8e96ae827b53d215f0ff7f4e916a85ad00fdc
C0885,Cliente 0885,false,d8827ad1ecf45a973ba724557a0b2ca60bb93dd0f6fb7c78d414e50bfa08ffbf
C0886,Cliente 0886,false,5c15f0560ea67be620cf309d220530455f516a6e17459a67174f6dae5f63f52a
C0887,Cliente 0887,true,30b0d07e9b08b46c0004b688e4836b2a1f596025504faa7ed723c96839d0817f
C0888,Cliente 0888,false,2e92185ff35864e1c7f2de3b078785fab0f60b8eea15916a4a1d8e497649f071
C0889,Cliente 0889,false,67fcff51886b805432cc0583d1ac1d6c39d120e96d4b2ba3856a05e0d3f749a3
C0890,Cliente 0890,false,f3760460561490a6dc3f32050c1330019a7e2330a0b6677cb3c706769c4998e1
C0891,Cliente 0891,false,f935a037ecb7d081354e174cae74ff7972fdb719ffe231c4ff1dd5beba641408
C0892,Cliente 0892,false,5052b132c942dffe6cd3084b6eea9d94696c3004eccd791443dd6e262ea5c278
C0893,Cliente 0893,true,e629064991e3202327db50fda31744585f2ea0c7c294e15562b84a5a9fdcadda
C0894,Cliente 0894,false,e4ec42ec3569abfb89a472c68e5226036512b41ece5c36ea05ddf1e51da51e6c
C0895,Cliente 0895,true,b7446d245b4627520addcc489d6e384ff74540dc25c800ce28e1a8fd4eebd2cc
C0896,Cliente 0896,false,d5fa0dec3e9abaf384c34acfb7324a564bc7ca8e67b4edbae7853ffcd893193a
C0897,Cliente 0897,false,347bfb2c925f7f962cf7c23d1daf2ba4f15a0d5e8e27389a92a7a07794a2d1e0
C0898,Cliente 0898,true,5efa553700baeb61feaa609b17f63246e7873ddf2321b22f993a68ef864cd60f
C0899,Cliente 0899,false,01f62ba73e7114002aecaa763fe61bb2a54b6f067050ce4e2611c53ae9d37c55
C0900,Cliente 0900,false,84cccacf95461758737942fa835c367bd985ef4c8d62bca8b4f1bd6d7f37f842
C0901,Cliente 0901,false,e97f3bc25386a51b2c1b8c41e290f95962dbdb9de7688bc2d40530a38c584180
C0902,Cliente 0902,true,5d8ab9b9f323de32fe64075d876f2885f19e0a5ec0f0e7e4546b8aad23d88696
C0903,Cliente 0903,false,0ed4718b055523181ac13e943bd77632c29329769b9ebbd2f6bc779f6bd52ccd
C0904,Cliente 0904,false,293513e220e7ee460ca138ce4eb4bd9df604ac493f2f8a6abdcf8015110586d2
C0905,Cliente 0905,true,ba9f75f5b2942c0e2b1fc050be5dde00ff72f6ba0228e8c572078e66a5e69392
C0906,Cliente 0906,false,49850f25a5e1507717fefaa6598fa2ce1fefd06ffe2ec7960426ee88eb88d993
C0907,Cliente 0907,false,b78388a847e36538b1c0091590455e87ce73d0e589d94e00d1d2bb17b36f05fc
C0908,Cliente 0908,false,e9384bf022dc4c177ce9fa3e80d9138948b04715d5346f023c10fb02274edda2
C0909,Cliente 0909,true,70389e3db76c56a1d60d3849f9d9210c12d5b1d72032228541671764500f59a1
C0910,Cliente 0910,false,67d0d228f1a84b3c4712cdf8f331c5941e2598f06a38564898627ccbdaac9bfe
C0911,Cliente 0911,false,5126ac3c8a81b8c79dd0ee2d244ef316dcc692f320088f5c99d63d6272cf74a7
C0912,Cliente 0912,false,512239ef2a4afb9fa5acf14e49a30bd9026c3fcb69cdcccd54fcff538e8fda5b
C0913,Cliente 0913,true,ae9482dac5c1034723ce5887ad28cd3cf14186db58074ac72efef7704558778d
C0914,Cliente 0914,false,bbf272a6e0d8da16db7baec1b3de1bc295ff5d2ae390464b52ee2c03c3189293
C0915,Cliente 0915,false,22ad235c9e1049a974ae94ebd4c01e5cad30794345974cb5bc49b7d9acd1fc48
C0916,Cliente 0916,false,5637a94dd674bac055140d78f434685a1fc349a8f88ab2be1a7313752fac3dbb
C0917,Cliente 0917,false,089cbe66579b835f0695378dbcd585a3c53b26bd94c14b5a68031d67243ab8a4
C0918,Cliente 0918,false,952a0a5f5d1ebc98fe560c5b15319cf90a9173ce3899d409a95d825dffda766a
C0919,Cliente 0919,false,79d1a418609691b5af6482268d3d8cd2fcb11ee5754fd30ee6e2217ca6cf588c
C0920,Cliente 0920,false,0c9158ef23354cdee8ed96c73b5df62827a85254636805b7d4d2e3a44b6a399b
C0921,Cliente 0921,false,2a6f25ff2bd1ec0bb2ba72d7856a7ce85222a599e507f57bd2325f0377c015de
C0922,Cliente 0922,false,bda4272ba1bfad24cd6d10f074768336c2f6c72be619252d01f066ca209630c9
C0923,Cliente 0923,false,21403fe48dd0ef9913035cdeb20e8157ec0b3799dd239b48aa9d89d20a076def
C0924,Cliente 0924,false,7a3ce708f89785e07dc389bb08a0ecb2cbeae6fe944cb65b3822bc4b987c708b
C0925,Cliente 0925,false,4aa5eee85f7d772a84ac5de5075eab01541a7732a3fc8b7c13ee9d661fbd35a6
C0926,Cliente 0926,false,a266956fee9fd32080723356246e885360c6df48e542165aa6b50a25537559a8
C0927,Cliente 0927,false,e37a60a70f0872d661b8a1e3ca8e4e6f6a644403ae46abe09e5d7109dc57db6a
C0928,Cliente 0928,false,9a8870b2e9e91010f5b4dc90492603631c75af03263fdd4ae7fe2c7bf62a554a
C0929,Cliente 0929,false,3af212a7e971cbc767c3bea420496e8cf4f13c79032a34088585c2afaacd5f93
C0930,Cliente 0930,true,7c346e8cfb41f36223883e4c5c87854370550d55394cf56c0560c3a8effcb0ed
C0931,Cliente 0931,true,e00ab53547da1ca9f0b46fed50fd90a22094b4b0c1982365643072fe32c5f36b
C0932,Cliente 0932,false,0546c725f94655ec36d9912e89b300692751ab86c27bc51c08beb44c914e4227
C0933,Cliente 0933,true,6d5dc0399d6f70bb66e8a08f47d34b5b9f10290d7494633e2b0082c94432171d
C0934,Cliente 0934,true,e30341283436de485dc846cc22b740eb7f03124de3f2463f8d2a0c6e683e259f
C0935,Cliente 0935,false,8e179cfc4f247d80a23325c0c72daf39371849ada17fef9d25a6f26776c8c3cd
C0936,Cliente 0936,false,02e53182c58f4e0e610f011ac25eb636e1db03f1e50de488125338872e561dad
C0937,Cliente 0937,false,a022c5aae6692b030dff768f7bb7ffaca90d5078f7fc6f10c6181a56529ffbf5
C0938,Cliente 0938,false,916162c412ff3c86c802b1ea6d1b7d15ada109c946cc6695e051719a51e6f9ff
C0939,Cliente 0939,false,87bbea405c78455dba492651483b3904ae3d3388c554ab5f595a64c977355613
C0940,Cliente 0940,true,6437843909c3e594e5a1daeb37fbd1e8b202f5566e93c2fe3197bf2a2d842f8a
C0941,Cliente 0941,false,68c8400914f6cac22fbd6c88783a1b98a6748336bf7434d7c29d3f215a9f8dfa
C0942,Cliente 0942,false,d271b4fadccc06b1342ae687a45863a1d0573a588085975540a532ab187511d1
C0943,Cliente 0943,false,85d3319eddbe0217450ef9723731ec557c4454ab1979962e7f417fea8e3225c8
C0944,Cliente 0944,false,1697fa4fbd8a364392f5592b8a949501f5e6daeba860abf24c7740bdede3aeeb
C0945,Cliente 0945,false,55e8d88c24e48a1944045a58a77ec352ad5b989b738c0ffa6ad6eff77db5719a
C0946,Cliente 0946,true,90fa2813dc59bcf0255ea0330a66656f5402f8801258e4f77783b9b2f3f85415
C0947,Cliente 0947,false,033211d2c68aa28fe7e8fbbf2457f66e5ea171ab9682f8ed4a53f7f0d26846ce
C0948,Cliente 0948,true,02ecab5e68986b8ef5b3e14560de38312204436fb8c46d7acd20cd78dc400961
C0949,Cliente 0949,false,a92932d49d28c2f87a2acf76d951cd0cd2cfce77af108edf6a1b18a18383c95f
C0950,Cliente 0950,false,88a4b16e6b1a09b1639c437c8307578d83575d515d2f732d0a5ba768b11df252
C0951,Cliente 0951,false,048ff59dcd38a4fc5f30ef514f789d2bce173fd0a13885ad0345ecfb32c8716c
C0952,Cliente 0952,false,1d258b97abf7961d27f348e4b120d395220f6dbaf3f3cb0da11084acf4ffee35
C0953,Cliente 0953,false,26e009d2a289375e5713a511962e8891c47cf1fcefd7206ee55545c05931b8f5
C0954,Cliente 0954,false,efe69e7f6053db7018e4b4450140981dc07d26db551e059f69857410613e8687
C0955,Cliente 0955,false,650a7aaa721222518c0df162890cf5e05d82b404ecccafa0e6139d850a453d14
C0956,Cliente 0956,false,3d7c00acf24fdbed008bab136987d492c7653009d8517e24224080b5d72c0056
C0957,Cliente 0957,true,5184a1013138be689c46f0411a08ab000bd1eb29561e92cac87ea2493bb344da
C0958,Cliente 0958,false,4a2c23c70beadfb5dab7387461cce64a4acee8417fc5f2fbe2d35b02e3f2b76a
C0959,Cliente 0959,false,c44e8d0d6501cb6215404b2dee0fd89bfb80bb9cb4766182727bdaafebc772d7
C0960,Cliente 0960,false,db3929b400d2b957f53db5d2478ecc125471d55c9704d360c0c1111614d6c5a1
C0961,Cliente 0961,false,0d160295bf2a7dfd2cfec7b091a4fbfe6c3a09c25234c2b64f246167db3c5b4d
C0962,Cliente 0962,false,9be0d9072053bc4713f47c971aff5137be6cd5870d9fa0bf3cca6e63b6f516bf
C0963,Cliente 0963,false,c3a1ad13a531b15b622b212a942540890d4bdc5c8549b7bbfc29bd06783cf5f9
C0964,Cliente 0964,false,76d0fef0bc7e898f8f87ad2cad2ac2e4c49fffa487f140e1813e9f2c0695f825
C0965,Cliente 0965,true,093d77a8687efcd2e352cd5a7d6cbd3703141616db228c2c9980a1f3d6697277
C0966,Cliente 0966,true,81891efa8617d8fcf0b022f710fe7c2b89054a145623f026fa2affe85c3b01a7
C0967,Cliente 0967,true,e47f4c47be4c0d935ab3dd670d3e5bd8119c49c6a69c12c1572ab70acf5adda6
C0968,Cliente 0968,false,b0ba4cca66b55840c01e61f3c90f921aa586f7a2df4e59e32fd34f3e7ad3d585
C0969,Cliente 0969,false,b80328879c3ccfa14abf6c267406115c05885ba665613360b26dfb572d94fe91
C0970,Cliente 0970,false,90e9d5f071c407434137afd0ba47c5f5beab5935ab0e6026db796e32c49494a0
C0971,Cliente 0971,true,036ba66a0df273363682f237a54cfc993c418c055b20c1e8054e8b315a5582d4
C0972,Cliente 0972,true,b486f75c30e01c27d8c2894c141fda5115e0ff1352cb2f71c29f02a23d686ed6
C0973,Cliente 0973,false,d44a07e5f4ee860a12bccb4baa01ceaeb4cc6e7359562cfe95458670dabae070
C0974,Cliente 0974,false,4a8661c2815c1ca08e260ce1343e8da3e36c25736f257d3f890e725fbe21cec0
C0975,Cliente 0975,false,a1bd37491ed536b851be9a785789b147daaac5d8f42676d9075a4f4b31228f09
C0976,Cliente 0976,false,7d26af2061c20f05364396326456f5d6a9faf986d33427248c4304fa0d3da481
C0977,Cliente 0977,true,f57b07daa08b65c0dafbf7103d5e5d803eb7d69b98e2ed36230ed5be26d00a07
C0978,Cliente 0978,false,c1912a13f1cfbdd637a3663dfe7186eb554fafc6f4fa9bd3f48fe2b112548f8c
C0979,Cliente 0979,false,655795182da5a3dec6944be8a1b27b555cf70489f24617cc5d9fd68a2b16784b
C0980,Cliente 0980,false,b70db01e0d2fdda6dff5cb1ef8da30e4887d52d49846228f10e3c9e4ac600eb1
C0981,Cliente 0981,true,9a0225931bc93f45daf14878cb711c7c851855dfc07bd5cb3feb1bcba1f77d49
C0982,Cliente 0982,false,2c48c94676fbf9eab061818d0e2e906a19619af0a04bba3656417b47891fbb55
C0983,Cliente 0983,true,8c2438c52bd7b803fd02470a04f4032473406d3e31b6c1fe820c06ab2f46adaf
C0984,Cliente 0984,false,cb89f23526ebd307393e93d66cc511d09a9393ff33e2c46936f9363d86cdeed0
